Age,Education,Black,Hispanic,Married,NoDegree,RE74,Treatment,RE78
40,11,0,0,1,1,21483.871,0,27485.714
38,11,0,0,1,1,21483.871,0,19210.445
41,8,0,0,1,1,22379.032,0,19633.075
43,11,0,0,1,1,31330.645,0,26599.078
46,10,0,0,1,1,21338.855,0,21131.49
53,8,0,0,1,1,22033.5,0,23195.874
25,10,0,0,1,1,23632.258,0,23495.853
44,10,1,0,1,1,19190.468,0,25068.154
44,10,1,0,1,1,19190.468,0,25068.154
37,8,0,0,1,1,14322.581,0,23643.625
34,10,1,0,1,1,10083.097,0,18471.582
46,11,0,0,1,1,16112.903,0,13299.539
48,6,1,0,1,1,16112.903,0,17732.719
42,10,0,0,1,1,18798.387,0,22165.899
55,10,0,0,1,1,19693.548,0,14777.266
39,9,0,0,1,1,19693.548,0,20688.172
41,10,1,0,1,1,20767.742,0,25121.352
33,8,1,0,1,1,22379.032,0,27485.714
22,10,1,0,1,1,25064.516,0,31032.258
25,8,0,0,1,1,25959.677,0,25121.352
54,9,1,0,0,1,30435.484,0,33987.711
49,8,0,0,0,1,36316.694,0,44331.797
35,10,0,0,1,1,23847.097,0,22756.989
43,9,0,0,1,1,11565.484,0,11821.813
39,7,0,0,1,1,24065.516,0,23643.625
47,10,0,1,1,1,18977.419,0,19210.445
51,10,0,0,1,1,23274.194,0,25860.215
51,10,0,0,1,1,23274.194,0,25860.215
49,5,0,1,1,1,23274.194,0,20392.627
48,11,0,0,1,1,19693.548,0,16254.992
48,11,0,0,1,1,19693.548,0,16254.992
30,10,1,0,1,1,0,0,121173.58
31,9,0,0,1,1,21483.871,0,0
28,9,0,0,1,1,20767.742,0,22904.762
49,10,0,0,1,1,23095.161,0,24086.943
48,10,0,0,1,1,26854.839,0,27042.396
49,9,0,0,1,1,30435.484,0,29554.531
49,4,1,0,1,1,28645.161,0,22165.899
32,10,0,0,1,1,21483.871,0,33987.711
30,11,0,0,1,1,20051.613,0,22018.126
47,10,0,0,1,1,17903.226,0,35364.952
31,10,0,0,1,1,2467.0645,0,15220.584
48,10,0,0,1,1,2864.5161,0,0
28,11,0,0,1,1,5370.9677,0,21796.467
33,10,1,0,1,1,12532.258,0,18471.582
52,8,1,0,0,1,15217.742,0,7093.0876
53,5,0,0,1,1,17903.226,0,20215.3
42,6,0,0,1,1,17903.226,0,23643.625
42,6,0,0,1,1,17903.226,0,23643.625
42,6,0,0,1,1,17903.226,0,23643.625
42,8,0,0,1,1,18798.387,0,26569.524
30,9,0,0,1,1,19441.113,0,26599.078
36,7,1,0,1,1,21483.871,0,13299.539
54,8,0,0,1,1,21483.871,0,19210.445
42,9,0,0,1,1,21841.935,0,26303.533
51,8,1,0,1,1,23274.194,0,23643.625
24,10,0,0,1,1,25062.726,0,29678.661
23,10,0,0,1,1,25064.516,0,25121.352
50,8,0,0,1,1,25243.548,0,26155.76
51,11,0,0,1,1,25780.645,0,27190.169
51,8,0,0,1,1,26407.258,0,22165.899
51,8,0,0,1,1,27019.548,0,27337.942
30,10,0,0,1,1,28645.161,0,28047.25
52,11,0,0,1,1,0,0,0
50,8,1,0,1,1,28913.71,0,31032.258
29,10,0,0,1,1,26854.839,0,13299.539
48,9,0,0,1,1,25064.516,0,26968.51
30,9,0,0,1,1,23900.806,0,23791.398
37,8,0,0,1,1,22823.032,0,23145.631
28,11,0,0,1,1,24169.355,0,35465.438
44,11,1,0,1,1,35806.452,0,29554.531
44,11,1,0,1,1,35806.452,0,29554.531
54,3,0,0,1,1,19514.516,0,30549.041
52,9,0,0,1,1,25064.516,0,19210.445
35,9,1,0,1,1,16829.032,0,20392.627
32,10,0,0,1,1,27033.871,0,22904.762
47,7,0,0,1,1,23811.29,0,25860.215
30,11,0,0,1,1,26854.839,0,33248.848
49,6,0,0,1,1,21841.935,0,29111.214
48,8,0,0,1,1,0,0,13299.539
32,9,0,0,1,1,1432.2581,0,24803.641
44,6,0,0,1,1,7619.6129,0,11821.813
48,8,0,1,1,1,16112.903,0,23643.625
52,7,1,0,0,1,17903.226,0,25121.352
49,11,0,0,1,1,19693.548,0,481.73886
38,9,0,0,1,1,21483.871,0,47287.25
46,8,1,0,1,1,21483.871,0,11390.316
40,8,0,0,1,1,21483.871,0,16254.992
44,3,1,0,1,1,21483.871,0,26599.078
40,10,1,0,0,1,23274.194,0,20688.172
26,8,1,0,1,1,23274.194,0,23643.625
49,11,0,0,1,1,25064.516,0,25121.352
51,11,0,0,1,1,25064.516,0,26599.078
44,8,0,0,1,1,26854.839,0,25860.215
47,8,0,0,1,1,25064.516,0,19062.673
49,8,0,0,1,1,22916.129,0,16254.992
40,8,0,0,1,1,26138.71,0,26155.76
48,10,0,0,0,1,26854.839,0,33043.444
35,9,1,0,1,1,24169.355,0,26599.078
44,6,0,1,1,1,3580.6452,0,0
42,11,0,0,1,1,22379.032,0,23327.392
31,8,0,0,1,1,32225.806,0,26953.733
46,11,0,0,1,1,29361.29,0,36943.164
51,10,1,0,1,1,21483.871,0,26894.624
50,8,0,0,0,1,21125.806,0,26599.078
46,11,0,0,1,1,9846.7742,0,16993.856
51,10,1,0,1,1,25064.516,0,24382.488
41,7,1,0,1,1,26708.032,0,14777.266
39,8,1,0,1,1,26854.839,0,28076.805
48,10,1,0,1,1,30435.484,0,29554.531
48,10,1,0,1,1,30435.484,0,29554.531
50,10,0,0,1,1,32225.806,0,33987.711
49,6,1,0,1,1,34016.129,0,32509.985
49,8,0,0,1,1,25064.516,0,27337.942
47,7,0,0,1,1,27929.032,0,28925.02
42,9,0,0,1,1,23453.226,0,26377.419
42,9,0,0,1,1,23453.226,0,26377.419
45,10,0,0,1,1,32225.806,0,36943.164
55,10,0,0,1,1,28602.194,0,28815.668
40,11,0,0,1,1,12532.258,0,13299.539
48,8,0,0,1,1,26317.742,0,28076.805
36,10,0,1,1,1,28645.161,0,39159.754
46,9,1,0,1,1,32225.806,0,41376.344
46,10,0,0,1,1,19514.516,0,25676.977
45,9,1,0,1,1,26854.839,0,36943.164
49,7,0,0,1,1,20767.742,0,21341.327
37,10,0,0,1,1,27750,0,39898.618
48,9,0,0,1,1,19693.548,0,23052.535
37,11,1,0,1,1,21483.871,0,13063.103
28,10,0,0,1,1,23274.194,0,22904.762
36,11,1,0,0,1,25982.952,0,45809.524
40,11,0,0,1,1,26407.258,0,31032.258
44,10,0,0,1,1,26854.839,0,23643.625
47,10,1,0,1,1,26854.839,0,0
47,10,1,0,1,1,26854.839,0,0
30,11,0,1,1,1,26854.839,0,36943.164
33,10,0,0,1,1,28645.161,0,36499.846
48,9,0,0,1,1,32225.806,0,31032.258
19,11,1,0,0,1,8806.5968,0,9457.4501
38,9,0,0,1,1,25064.516,0,47287.25
42,9,0,0,0,1,19693.548,0,35465.438
32,10,1,0,1,1,35806.452,0,38125.346
55,11,0,0,1,1,31053.145,0,28076.805
37,11,0,0,1,1,26854.839,0,36943.164
21,10,0,0,1,1,10741.935,0,44331.797
51,11,1,0,1,1,21483.871,0,26007.988
42,6,1,0,1,1,28645.161,0,20688.172
42,5,1,0,1,1,32225.806,0,23643.625
52,11,0,0,1,1,33120.968,0,28076.805
45,5,0,0,1,1,37596.774,0,31477.054
49,8,0,0,1,1,37596.774,0,38420.891
48,8,0,0,1,1,35795.71,0,28076.805
48,8,0,0,1,1,35795.71,0,28076.805
55,7,1,0,1,1,26854.839,0,31918.894
55,7,1,0,1,1,26854.839,0,31918.894
47,11,0,0,1,1,30435.484,0,36943.164
51,8,0,0,1,1,27750,0,32362.212
54,11,0,0,1,1,32225.806,0,36943.164
42,9,0,0,1,1,32225.806,0,33987.711
42,9,0,0,1,1,32225.806,0,33987.711
51,8,1,0,1,1,25064.516,0,25121.352
55,2,1,0,1,1,20946.774,0,28076.805
32,10,0,0,1,1,25064.516,0,29554.531
38,8,0,0,1,1,35448.387,0,33987.711
42,11,0,0,1,1,44758.065,0,54675.883
49,8,0,0,1,1,28645.161,0,2955.4531
35,7,0,0,1,1,28287.097,0,25121.352
46,11,0,0,1,1,30077.419,0,39898.618
46,11,0,0,1,1,30077.419,0,39898.618
31,11,0,0,1,1,35806.452,0,36943.164
52,10,0,0,1,1,17187.097,0,39159.754
51,8,1,0,1,1,25064.516,0,1182.1813
51,9,0,0,0,1,32225.806,0,39898.618
52,8,1,0,1,1,33120.968,0,44147.081
49,6,0,0,1,1,33120.968,0,26894.624
48,10,0,0,1,1,34911.29,0,38568.664
31,10,0,0,1,1,35806.452,0,44331.797
42,11,0,0,1,1,44758.065,0,38420.891
50,11,0,0,1,1,38563.548,0,31032.258
50,11,0,0,1,1,38563.548,0,31032.258
37,10,0,0,1,1,17545.161,0,17732.719
37,10,0,0,1,1,17545.161,0,17732.719
55,11,0,0,1,1,37417.742,0,32177.496
50,11,0,0,1,1,46548.387,0,47287.25
41,8,1,0,1,1,32888.226,0,42262.98
49,8,0,0,1,1,14322.581,0,23643.625
48,8,1,0,1,1,26854.839,0,30569.73
48,8,1,0,1,1,26854.839,0,30569.73
48,6,0,1,1,1,42967.742,0,36943.164
48,6,0,1,1,1,42967.742,0,36943.164
46,11,0,0,1,1,39387.097,0,35465.438
29,10,0,0,1,1,8951.6129,0,31032.258
55,8,0,0,1,1,37972.742,0,51580.046
32,10,0,0,1,1,39387.097,0,36943.164
47,8,0,0,1,1,33837.097,0,38568.664
32,8,0,0,1,1,67137.097,0,59109.063
47,10,0,0,1,1,47968.113,0,55710.292
54,0,0,1,1,1,44220.968,0,20540.399
40,8,0,0,1,1,55500,0,53198.157
